Bi,La,Sr,Ca,Ti,Mg,Mn,Zr,Hf,T,thick,A_site_Molar_volume,A_site_Ionization_energy,A_site_Electron_affinity,A_site_Row,A_site_Atomic_mass,A_site_Number,A_site_Ionic_radii,A_site_Bond_length,A_site_Atomic_radius,A_site_Van_der_Waals_radius,A_site_X,B_site_Molar_volume,B_site_Ionization_energy,B_site_Electron_affinity,B_site_Row,B_site_Atomic_mass,B_site_Number,B_site_Ionic_radii,B_site_Bond_length,B_site_Atomic_radius,B_site_Van_der_Waals_radius,B_site_X,Entropy,Tolerance_factor,Octahedral_factor
0.880169,0.07167267,0.048135735,2.26E-05,0.37950534,0.37111926,0.101954035,0.14739223,2.92E-05,601.7494923,196.0095814,2.716981517,1.425809596,-0.031173392,0.718037078,7.851098893,3.658039755,0.245091773,0.461568663,0.29607464,0.390675708,0.279089007,0.938731001,0.57864925,0.003617508,0.381650731,6.350689069,2.815546301,0.076246543,0.162040195,0.123746263,0.179251817,0.118032772,1.397130678,0.796455268,0.060513129
0.8796931,0.07283617,0.047446445,2.43E-05,0.37523836,0.3657046,0.116927065,0.14210124,2.88E-05,617.4736279,210.4653673,2.680842406,1.407196503,-0.030694402,0.708849169,7.752054099,3.611787521,0.241939343,0.455693054,0.29220681,0.385654921,0.275509631,0.950686725,0.60405141,0.000257985,0.392795722,6.463975198,2.869766233,0.079720684,0.170633238,0.12799981,0.185550146,0.123423007,1.409082141,0.792726056,0.063270384
0.87314785,0.07920002,0.047628105,2.41E-05,0.3765181,0.36705413,0.110958435,0.14544028,2.91E-05,627.2049661,221.8481128,2.690509838,1.412219065,-0.03080957,0.711367915,7.779545605,3.62459937,0.242799348,0.457307548,0.293251525,0.387026614,0.276487393,0.951669269,0.59664557,0.001774821,0.390403169,6.456223585,2.86455483,0.078688422,0.167901994,0.126939763,0.183953808,0.121819642,1.405573336,0.793791589,0.062451128
0.88375056,0.065553464,0.050676554,1.94E-05,0.37558943,0.36591932,0.118537165,0.13992539,2.87E-05,609.2443038,209.0392618,2.709902851,1.412797441,-0.030668303,0.713393969,7.828265939,3.645023872,0.243059816,0.45769468,0.294023033,0.387940864,0.276481029,0.944462457,0.603229363,-0.000335363,0.391315864,6.427290027,2.854169506,0.079633601,0.170650405,0.127626938,0.185032909,0.123290212,1.415283192,0.793369013,0.063201271
0.88119453,0.06777232,0.051014338,1.90E-05,0.37701222,0.36658666,0.122256316,0.13411608,2.86E-05,615.6540079,174.4671158,2.718886633,1.416982142,-0.030707108,0.715739093,7.856742177,3.658058179,0.243818219,0.459149854,0.294939974,0.389190049,0.27732748,0.926425437,0.599598851,-0.001819054,0.386592505,6.318746847,2.807704436,0.079207976,0.170248148,0.126361054,0.183256059,0.122636304,1.414334704,0.7940216,0.062863473
0.88044095,0.06964298,0.04989618,1.99E-05,0.36033082,0.3548453,0.14232853,0.14246583,2.96E-05,604.4742804,169.8390252,2.623937728,1.364471637,-0.029803863,0.688854884,7.561292445,3.52046844,0.234640262,0.441624145,0.284139803,0.374616943,0.26679451,1.014627757,0.667804632,-0.00409223,0.427273596,6.940278303,3.086325553,0.088292614,0.190483266,0.140042612,0.203179422,0.136709079,1.440652768,0.783858232,0.070073503
0.88692015,0.060416516,0.052645326,1.81E-05,0.36585218,0.3594338,0.13838774,0.13629724,2.90E-05,606.2630078,180.1939205,2.677999057,1.386579219,-0.030145604,0.701252259,7.715448134,3.590709344,0.238573658,0.448994687,0.289166733,0.381224295,0.271075442,0.976142272,0.64439688,-0.004300123,0.411737033,6.680501897,2.971223454,0.085210495,0.183954225,0.135016164,0.195900786,0.131938004,1.43647102,0.787721772,0.067627377
0.88955456,0.05249984,0.05793008,1.54E-05,0.37230602,0.36341414,0.12863153,0.13561964,2.87E-05,614.481312,229.757607,2.753921325,1.412724735,-0.030372879,0.717294659,7.932601277,3.68833846,0.243382876,0.457996309,0.295559395,0.389638429,0.276118201,0.94907161,0.618721781,-0.002706929,0.39759884,6.481217842,2.880880089,0.081764087,0.176026858,0.130113023,0.188730145,0.126596768,1.435943802,0.792279535,0.064892132
0.88598585,0.058784407,0.055213414,1.63E-05,0.3624952,0.3574253,0.14732054,0.13272975,2.92E-05,627.8415187,285.7534507,2.683818501,1.380662942,-0.029964696,0.699597263,7.719308273,3.590608537,0.237644108,0.447079446,0.288521859,0.380182436,0.269734704,0.981356374,0.658643824,-0.006363715,0.417701979,6.735615964,2.998101269,0.087165474,0.188849112,0.137341694,0.199353167,0.134971776,1.446162131,0.786090741,0.069178947
0.8886492,0.055355076,0.0559797,1.60E-05,0.37297818,0.36303934,0.13448445,0.12946893,2.91E-05,608.8307581,153.9430932,2.737852267,1.410379771,-0.030346214,0.71524832,7.895650163,3.672385208,0.242927545,0.457258215,0.29467917,0.388617113,0.275791164,0.934668854,0.619624832,-0.004609755,0.395152402,6.401395056,2.847655178,0.081951994,0.177082319,0.129666739,0.188157929,0.126894146,1.432041333,0.791928671,0.065041265
0.8913592,0.052619204,0.056005456,1.61E-05,0.3617914,0.3562024,0.14262576,0.13935114,2.93E-05,607.444324,173.9704534,2.684385293,1.378251199,-0.029839275,0.698966123,7.720802927,3.590592247,0.237294939,0.446414322,0.288212864,0.379775197,0.269251297,1.000798827,0.661652834,-0.004593619,0.422478235,6.850994495,3.047267061,0.087498729,0.188955246,0.13857193,0.201067084,0.13548169,1.449825125,0.785713101,0.069443436
0.89332247,0.051622584,0.055038307,1.66E-05,0.36871126,0.36085254,0.12983398,0.14057322,2.90E-05,617.4771919,166.3760155,2.710864877,1.397576501,-0.030209435,0.70816519,7.810686568,3.633416673,0.240621042,0.452839545,0.291895286,0.38483487,0.2732088,0.975168641,0.632656351,-0.002199892,0.407458653,6.653883621,2.956955191,0.083585023,0.179752396,0.133233666,0.193234196,0.129414246,1.436636746,0.789752265,0.06633732
0.89544225,0.049623523,0.054916184,1.81E-05,0.36588043,0.35832715,0.13097897,0.14478405,2.94E-05,627.3212126,231.4225798,2.693469073,1.387745055,-0.029999314,0.703289081,7.758804927,3.609117855,0.238931807,0.449638905,0.28989705,0.382174172,0.271263215,0.99765448,0.644806393,-0.001790162,0.41600425,6.80292096,3.022651897,0.085173936,0.183014433,0.135943821,0.197146988,0.131872819,1.441536839,0.787931447,0.067598362
0.89138365,0.057348676,0.051248606,1.91E-05,0.37376308,0.36435646,0.119250566,0.14260098,2.89E-05,620.7216613,252.609142,2.704427042,1.407506382,-0.030531251,0.7111103,7.809442536,3.635723662,0.242178964,0.455996965,0.293083656,0.386657491,0.27540185,0.958715152,0.61091439,-7.26E-05,0.396726801,6.521726114,2.895794074,0.080638472,0.172712152,0.129342355,0.187509411,0.124845072,1.419802042,0.79230975,0.063998787
0.8788363,0.073102765,0.048038095,2.28E-05,0.37720153,0.36830214,0.10509109,0.1493757,2.95E-05,628.5830681,281.2430556,2.700166303,1.416353128,-0.030922374,0.713498579,7.804275459,3.635990865,0.243500133,0.458589616,0.294163157,0.388181379,0.277256294,0.955687915,0.590809978,0.003360247,0.389140019,6.468473061,2.868143869,0.077860946,0.165585751,0.126235212,0.182870134,0.120533088,1.402794925,0.794652944,0.061794402
0.8710461,0.08321107,0.045712925,3.00E-05,0.37712565,0.36722472,0.11791787,0.1377033,2.85E-05,603.236158,151.5113462,2.676511117,1.410864557,-0.0308409,0.7097153,7.745959324,3.610287793,0.242489906,0.456815363,0.292573189,0.386232066,0.276323779,0.932560041,0.596780575,-0.000548962,0.386786397,6.348372109,2.81937776,0.078790129,0.168917408,0.126189787,0.182957875,0.121985061,1.40239405,0.793567848,0.062531848
0.87496394,0.07795182,0.047059,2.53E-05,0.37217477,0.36280438,0.12100726,0.14398456,2.91E-05,602.3914854,190.8271127,2.659261565,1.395872837,-0.030452775,0.703127108,7.689293457,3.582561388,0.239988747,0.452015274,0.289853698,0.382543925,0.273288559,0.969485776,0.618327517,-0.000177225,0.40137538,6.595978324,2.928885172,0.08162072,0.174851568,0.130877087,0.189738411,0.126366161,1.414703916,0.790575308,0.064778349
0.8718026,0.08125549,0.04691589,2.60E-05,0.37369052,0.36429605,0.1192354,0.14274915,2.89E-05,625.5444711,185.3396278,2.667304695,1.401109026,-0.030582632,0.705583437,7.71336815,3.594017049,0.24087241,0.453691041,0.290872353,0.383899957,0.274326835,0.959370497,0.611204495,-4.85E-05,0.396953554,6.525954657,2.897643581,0.080675896,0.172784048,0.129411838,0.187609196,0.12490293,1.411264306,0.791598523,0.064028489
0.868503,0.084443465,0.04702843,2.51E-05,0.38329488,0.37622878,0.09769075,0.14275713,2.84E-05,609.7484812,164.4460243,2.735566065,1.440472973,-0.031652719,0.724277151,7.903263869,3.68370401,0.247475353,0.46605137,0.298764533,0.394196718,0.281958994,0.90662133,0.557833176,0.003686988,0.368239731,6.131629526,2.71820015,0.073496484,0.15612708,0.119361553,0.172892607,0.113774865,1.384792394,0.799361721,0.058330543
0.8683471,0.086047016,0.04557701,2.89E-05,0.37938488,0.376027,0.076768786,0.16778645,3.29E-05,600.7169924,171.8979246,2.712168686,1.431352135,-0.031724247,0.71840532,7.823492314,3.647824072,0.24570406,0.462587015,0.296596355,0.391145596,0.280043793,0.972353033,0.561347743,0.010928706,0.382068312,6.509851558,2.877682717,0.073699023,0.154074992,0.12253211,0.177204405,0.114063466,1.373462828,0.798301216,0.058491288
0.86829424,0.08560971,0.04606882,2.73E-05,0.3629983,0.35540006,0.12624043,0.15532978,3.14E-05,636.8358687,281.6442611,2.60054819,1.364647791,-0.029861508,0.687161632,7.512820172,3.500480928,0.2345612,0.441717086,0.283371105,0.373885713,0.267096025,1.035337566,0.656389265,0.000554418,0.427266341,7.036936977,3.123820926,0.086618166,0.185302441,0.139182144,0.201749438,0.134100698,1.428425522,0.784791403,0.068744577
0.8714647,0.08097617,0.04753456,2.45E-05,0.3724897,0.36264053,0.11438423,0.15045561,3.00E-05,603.1663385,169.2219907,2.663555763,1.39677308,-0.030423438,0.703912811,7.702475789,3.588315828,0.240184858,0.452390189,0.290139905,0.382934766,0.273468894,0.983505028,0.61622767,0.001905435,0.403331677,6.6715217,2.959996967,0.081268388,0.17338216,0.131130211,0.190023535,0.12581351,1.414052874,0.790886369,0.064498721
0.8761119,0.073701374,0.050166734,1.99E-05,0.38129306,0.37249407,0.105949484,0.14023498,2.84E-05,629.0112235,296.0345532,2.743764113,1.434376779,-0.031257564,0.723391967,7.92530789,3.6912777,0.246666858,0.464487003,0.298230186,0.39347608,0.28070922,0.915068384,0.572721005,0.001891201,0.375047794,6.206175603,2.753394286,0.075526379,0.161090501,0.121912518,0.176661278,0.116923725,1.399438129,0.797718689,0.059941571
0.87098813,0.08070256,0.048286248,2.29E-05,0.38813162,0.38058415,0.09855453,0.13270137,2.83E-05,625.7666213,174.7751721,2.77433354,1.458842342,-0.032002326,0.733950457,8.015138361,3.735310289,0.250680045,0.472080302,0.302718559,0.399413497,0.285545695,0.861743087,0.537736277,0.002084909,0.352631576,5.841664328,2.59131838,0.070901717,0.151120191,0.114569107,0.166007978,0.109763041,1.378248345,0.802622831,0.056271204
0.8665995,0.08846531,0.044907164,2.80E-05,0.38502005,0.374814,0.112457834,0.12767954,2.87E-05,614.9441433,257.1814332,2.717223337,1.437697804,-0.031499179,0.722292553,7.868874709,3.668810575,0.247021786,0.465420638,0.297778471,0.393176039,0.281656768,0.872339221,0.561084566,-0.001050276,0.362800368,5.943590215,2.640230756,0.074096685,0.159038323,0.118462902,0.171775962,0.114720237,1.383782992,0.798761691,0.058806893
0.868259,0.08581345,0.045899883,2.76E-05,0.38385463,0.37308154,0.1146237,0.12841143,2.88E-05,620.7674447,159.1988607,2.71648029,1.433809432,-0.031326362,0.721068284,7.86614303,3.6666322,0.246433704,0.464298901,0.29721708,0.392429726,0.28087637,0.881066283,0.568070257,-0.001319981,0.366908151,6.005512641,2.668039907,0.075028473,0.161126333,0.11985182,0.173800062,0.116163771,1.38925508,0.797892711,0.059546407
0.8681051,0.088350914,0.04350649,3.75E-05,0.3875679,0.37981498,0.099286065,0.13330282,2.83E-05,604.21349,204.4601098,2.729680978,1.44962695,-0.031994336,0.726849708,7.899163938,3.684567347,0.248880787,0.468870693,0.299849485,0.39581647,0.283945204,0.86634624,0.540879121,0.002044978,0.354609424,5.873351127,2.60543446,0.071317986,0.152025345,0.115221252,0.166954958,0.110407655,1.370062855,0.801416226,0.056601577
0.8688499,0.08827692,0.042831857,4.14E-05,0.37437934,0.36506346,0.10820956,0.1523174,3.02E-05,606.6934805,173.3151265,2.637270347,1.397960749,-0.030703267,0.701758113,7.636967016,3.561386175,0.240128137,0.452434977,0.289366105,0.382061763,0.273877234,0.977078647,0.60504428,0.003244619,0.398202123,6.615070812,2.933369513,0.079743935,0.169657858,0.129210715,0.18718824,0.123448735,1.398616438,0.791756358,0.063288838
0.88168347,0.0707825,0.047509655,2.43E-05,0.36195403,0.3556717,0.1375694,0.14477514,2.97E-05,616.9135545,271.4625457,2.610927489,1.365431315,-0.029891015,0.688119209,7.533506377,3.509225664,0.234714635,0.441891445,0.283826576,0.374347575,0.26712441,1.013760397,0.661118368,-0.002933777,0.424777088,6.923351792,3.077458721,0.087368264,0.188106137,0.139014867,0.201643992,0.135274022,1.433502255,0.784435023,0.069339892
0.8836513,0.06996303,0.04635804,2.77E-05,0.38070205,0.37211093,0.10490757,0.14225094,2.85E-05,596.0797033,151.0162366,2.708585208,1.427224897,-0.031278024,0.717760512,7.832555848,3.650734018,0.245250759,0.461945363,0.295978808,0.390632194,0.279453582,0.921937431,0.574597419,0.002362971,0.377018725,6.248403099,2.771593727,0.075757018,0.161422492,0.122467927,0.177447914,0.117279192,1.392430379,0.796831313,0.060124618
0.91478395,0.052166764,0.032959007,9.04E-05,0.3704142,0.36125624,0.109413356,0.15888454,3.17E-05,610.1547516,255.9078979,2.529947928,1.369933225,-0.030506604,0.682645542,7.3506102,3.434609403,0.234860474,0.442848248,0.281636245,0.372206004,0.268771251,1.010724979,0.622553063,0.003984539,0.410755363,6.836896753,3.030998355,0.082028257,0.174295728,0.13316627,0.192893502,0.126982766,1.383703135,0.787633176,0.065101791
0.897676,0.05453366,0.047768563,2.18E-05,0.3505281,0.34370065,0.15213944,0.15359955,3.23E-05,607.273616,198.6877948,2.540816023,1.323408268,-0.028846494,0.668036084,7.329681944,3.412916814,0.22760735,0.428481265,0.275466667,0.36330262,0.258865763,1.090708092,0.716743129,-0.004184589,0.458916376,7.458656178,3.316597135,0.094755451,0.2043551,0.150374845,0.218161603,0.146715161,1.454607396,0.776448062,0.075202739
0.90370107,0.053714156,0.042554595,3.01E-05,0.3461844,0.3408618,0.16486205,0.14806041,3.13E-05,611.2204758,208.6764026,2.475139943,1.303156351,-0.028698267,0.655054131,7.146324047,3.33101894,0.223842101,0.421494319,0.270278574,0.356542639,0.255027484,1.095987885,0.736018589,-0.007189915,0.466646012,7.52314929,3.348740359,0.09740812,0.211067418,0.153449672,0.222737237,0.150832403,1.449074001,0.772969306,0.077308032
0.89210266,0.059677586,0.048197966,2.18E-05,0.35108578,0.34422588,0.15175001,0.1529062,3.21E-05,600.2261994,200.9728563,2.547781152,1.32597558,-0.028885521,0.669524427,7.348952926,3.421639005,0.228066671,0.429334328,0.276073512,0.364091254,0.259354463,1.086512782,0.714244377,-0.004217241,0.457241128,7.430428645,3.30410212,0.094426812,0.203662534,0.149834771,0.217379945,0.146206479,1.454590246,0.776876258,0.074941915
0.88480246,0.06666481,0.048510134,2.25E-05,0.3607624,0.3538885,0.12443608,0.1608803,3.27E-05,611.9899135,177.0495603,2.609993727,1.3614101,-0.029713273,0.686838963,7.530308573,3.506817573,0.234105319,0.440730425,0.283240229,0.373569506,0.266318795,1.056862134,0.664195289,0.001668908,0.434113995,7.172751667,3.182822656,0.087608284,0.187040192,0.141208551,0.204643314,0.135629742,1.436053326,0.783975592,0.069530384
0.88210577,0.07050299,0.047366384,2.48E-05,0.37001237,0.36090976,0.110845126,0.1582012,3.15E-05,636.7256458,229.4570275,2.649483294,1.388996742,-0.030290682,0.699927473,7.658632615,3.567901979,0.238824959,0.449792818,0.288539843,0.380774894,0.271908426,1.011038802,0.624589614,0.003637664,0.411525249,6.842330164,3.033815694,0.082309584,0.175017261,0.133481308,0.19336384,0.127419515,1.41625874,0.789556526,0.065325067
0.8688664,0.08515417,0.045951523,2.80E-05,0.35684812,0.35018328,0.14098342,0.15195392,3.13E-05,631.9201179,227.6019272,2.564939266,1.34401113,-0.029431422,0.67695294,7.404961616,3.449893751,0.231010743,0.434971083,0.279203914,0.36831262,0.262992026,1.055680746,0.68545697,-0.002488617,0.441296948,7.204259198,3.201664357,0.090564705,0.194798493,0.144317939,0.209314321,0.140221218,1.439825687,0.780639242,0.07187675
0.87929094,0.07423,0.04645164,2.73E-05,0.36545634,0.35857588,0.13503338,0.14090517,2.92E-05,597.5681421,176.9338251,2.621450582,1.375459629,-0.030143562,0.692480124,7.569918295,3.52716471,0.236389454,0.445122868,0.28561379,0.376794213,0.269173387,0.989459354,0.646275038,-0.003053167,0.414944825,6.75920408,3.00471419,0.085413378,0.183960711,0.13583166,0.197034013,0.132247852,1.425295833,0.786455039,0.067788395
0.87961644,0.07263143,0.047728576,2.35E-05,0.3919361,0.38682714,0.0942153,0.12699343,2.81E-05,604.3054124,178.6011048,2.801576223,1.476477548,-0.032593243,0.741740723,8.086390131,3.769669182,0.253551833,0.477412436,0.306112697,0.403773668,0.288922711,0.824435873,0.514360708,0.002012633,0.337332259,5.588621155,2.479046941,0.06781896,0.144543207,0.109594916,0.158799771,0.10499049,1.364874332,0.806015577,0.053824571
0.87252563,0.080612466,0.046835735,2.61E-05,0.3915218,0.38615885,0.10058883,0.12170221,2.83E-05,613.4332154,258.2801525,2.790576434,1.473225668,-0.032542503,0.739711753,8.057839963,3.756916665,0.252964221,0.476347822,0.305271832,0.402711797,0.28833294,0.815324211,0.518453941,0.00014369,0.337011967,5.54445311,2.461614506,0.068426713,0.146486168,0.109835528,0.159222013,0.105937786,1.365859584,0.805334047,0.054306915
0.87505966,0.07738518,0.04753103,2.41E-05,0.39751083,0.39293453,0.10214012,0.107385464,2.91E-05,610.2123958,244.7582574,2.836108399,1.497388031,-0.033131801,0.751649629,8.185889984,3.81677851,0.257074476,0.484049386,0.310255606,0.409233139,0.293022376,0.752221713,0.490640272,-0.002192914,0.315220792,5.137567813,2.28367216,0.064839947,0.139606917,0.103162912,0.149640572,0.100392559,1.351755305,0.80970811,0.051460276
0.8725418,0.07995606,0.047477607,2.45E-05,0.39968687,0.3949782,0.10257801,0.10272763,2.94E-05,602.9696976,195.6702379,2.848598841,1.504933746,-0.033305982,0.755292043,8.223181745,3.834372225,0.258359501,0.486485012,0.311757065,0.411231863,0.294516866,0.731528112,0.481425748,-0.002941528,0.308042115,5.003966997,2.225223106,0.06365075,0.137317138,0.100960849,0.146477669,0.098553943,1.346060156,0.811122042,0.050516468
0.86990637,0.08419612,0.04586871,2.88E-05,0.40282482,0.39860576,0.083358526,0.11518357,2.73E-05,635.702742,208.6637444,2.856019017,1.514940596,-0.033648528,0.759143857,8.247575111,3.847250681,0.259959482,0.489545052,0.313413175,0.413457005,0.296531968,0.742641889,0.461339686,0.002188734,0.303171909,5.030644131,2.231090406,0.060814291,0.129482141,0.098426259,0.142601736,0.094145116,1.330905693,0.813720494,0.04826531
0.878024,0.074709065,0.04724203,2.48E-05,0.40828222,0.40422457,0.06045266,0.12701438,2.62E-05,601.0267967,174.0734039,2.901827566,1.536946243,-0.034117582,0.770527955,8.377065647,3.907149053,0.263762347,0.496669615,0.318115152,0.419618466,0.300798376,0.741806711,0.430738419,0.007867736,0.292346483,4.970859511,2.197924869,0.056570131,0.118444109,0.093848849,0.135742779,0.087554915,1.308334101,0.818386095,0.04489693
0.87500775,0.07685732,0.048112083,2.29E-05,0.43991953,0.42975032,0.047281,0.08302519,2.40E-05,600.6055495,199.7791767,3.082692888,1.640981862,-0.036188962,0.822395243,8.929801735,4.16598751,0.281731458,0.530865946,0.339194538,0.447887544,0.321544586,0.503950549,0.300817472,0.003797354,0.201464735,3.391902337,1.50158789,0.039568662,0.083432201,0.064973237,0.094041946,0.061246769,1.221577009,0.838869696,0.0314037
0.8734881,0.078927055,0.047560636,2.42E-05,0.41469637,0.4070638,0.079309985,0.09890347,2.64E-05,601.6588918,256.199354,2.931526011,1.553775446,-0.034290418,0.779469194,8.478047191,3.953968371,0.266781224,0.502527048,0.321583853,0.424427888,0.304273193,0.656636773,0.41530398,0.0005391,0.270638632,4.461407985,1.980263902,0.054797537,0.117163353,0.08812511,0.127733052,0.084835486,1.306102462,0.821113005,0.043490109
